y;y0;y1;d;quality
29485;23527;29485;1;5.9
14141;14141;24799;0;1.2
31332;29048;31332;1;7.8
29113;34156;29113;1;7.2
29458;20526;29458;1;9.5
28653;33690;28653;1;5.6
33637;28068;33637;1;8.9
34829;24916;34829;1;6.4
27432;27432;26242;0;0.2
33338;21703;33338;1;6.9
21642;21642;26728;0;1.2
22060;22060;26114;0;2
31846;24434;31846;1;5
35519;20857;35519;1;7.3
11365;11365;34665;0;1
45385;22908;45385;1;6.8
39955;28253;39955;1;9.2
36539;22898;36539;1;9.3
32788;23812;32788;1;8.2
12502;12502;27159;0;0
24607;24607;30362;0;3.5
27017;19711;27017;1;7.8
26323;25642;26323;1;5.1
20312;20312;28853;0;0.1
34283;25889;34283;1;8.1
22972;22972;36495;0;1
28724;20491;28724;1;8.7
32937;22330;32937;1;3.3
19360;19360;26004;0;5
22951;22951;35459;0;3.3
28592;23346;28592;1;5
20995;20995;25362;0;3.2
24435;15020;24435;1;3.8
19272;19272;31069;0;1.3
16792;16792;33030;0;1.3
25337;25337;19380;0;0.9
36407;24103;36407;1;4.5
22565;22565;30672;0;5.6
24833;24833;31034;0;2.7
16476;16476;19979;0;0.5
34999;22978;34999;1;6.8
32681;26869;32681;1;6.7
24739;24739;35460;0;6
27768;27768;36496;0;4.1
11676;11676;30666;0;1.5
35550;23856;35550;1;7.1
35042;22248;35042;1;6
17490;17490;29437;0;5
25459;19785;25459;1;5.9
15473;15473;28124;0;0.4
26720;26377;26720;1;3.5
21309;21309;28593;0;3.3
19665;19665;27686;0;4.4
35752;20795;35752;1;7
38461;20863;38461;1;7.2
36372;22656;36372;1;6.6
21885;22779;21885;1;8.6
34616;21445;34616;1;8.4
17571;17571;30086;0;3.3
32620;23881;32620;1;7.6
35857;28915;35857;1;9.3
22526;22526;27941;0;1.7
29269;29269;36907;0;2.5
20536;20536;30087;0;3.2
19110;19110;30474;0;0.5
35024;22203;35024;1;9
12957;12957;27425;0;1.6
32054;27685;32054;1;6.3
26163;26163;36443;0;0.7
31127;23409;31127;1;5.8
31506;25119;31506;1;9.3
37862;32765;37862;1;9.2
42110;25067;42110;1;9
35173;26319;35173;1;6.9
35352;29276;35352;1;9.3
23024;23024;24968;0;2.6
23809;23809;34112;0;3.3
37217;22895;37217;1;9.3
17985;17985;29626;0;2
36929;26684;36929;1;9.9
20420;20420;26308;0;2.6
17625;17625;28151;0;5.1
48723;22499;48723;1;8.9
30392;21809;30392;1;8.8
37087;29069;37087;1;7.3
22590;22590;34856;0;1.9
21027;21027;24525;0;0.9
20159;20159;33193;0;0.7
20612;20612;28223;0;5.2
28014;28014;21437;0;4.2
23082;23082;27386;0;0.7
15436;15436;36125;0;0.7
25842;20917;25842;1;7.1
25713;23425;25713;1;9.8
22450;22450;23506;0;3.7
35776;23706;35776;1;7.2
33378;27415;33378;1;7.2
24513;24513;30321;0;1.8
40707;26539;40707;1;5.9
35453;34900;35453;1;9.8
22819;22819;31976;0;4.2
25205;25205;27236;0;3.4
22712;22712;26701;0;3.1
20647;20647;27033;0;5.2
20174;20174;32803;0;4.4
24705;24705;25842;0;4.4
20636;20636;30535;0;0.5
37952;24271;37952;1;5.1
28205;21932;28205;1;9.9
36290;25104;36290;1;6.8
34081;27187;34081;1;9
26881;26881;26903;0;1.4
21408;21408;30731;0;1
34070;25289;34070;1;6.3
32663;22972;32663;1;6.9
19336;19336;29262;0;1
33020;33020;24545;0;5.1
14906;14906;34522;0;3.1
22862;22862;25444;0;0.6
40196;21110;40196;1;4.7
24180;24180;27140;0;3.7
28517;28517;26532;0;0.5
17802;17802;29634;0;2.5
31516;30428;31516;1;5
34655;26059;34655;1;7.5
38407;28833;38407;1;8.2
19131;19131;31603;0;0.7
37353;19080;37353;1;6.5
33540;28501;33540;1;7.6
22217;22217;35850;0;2.3
39057;23364;39057;1;5.9
39826;25696;39826;1;7.6
24431;24431;29015;0;3.5
16573;16573;27719;0;3.4
29673;17177;29673;1;4.8
35686;27504;35686;1;9.3
16352;16352;27492;0;0.1
36836;27248;36836;1;5.3
23537;23537;26455;0;0.4
34829;25138;34829;1;4.4
22722;22722;23434;0;3.5
41243;32906;41243;1;8.5
21275;21275;23066;0;2
32368;25682;32368;1;6.3
25368;25368;28481;0;2.9
23441;23441;19939;0;2.8
22710;22710;35068;0;4.2
32247;27271;32247;1;9
32022;24892;32022;1;4.4
23215;23215;32201;0;1.3
34155;22807;34155;1;7.3
21392;21392;33249;0;1.9
36518;21065;36518;1;5.1
22276;22276;34262;0;3.1
31822;20836;31822;1;7.3
28318;28318;32941;0;5.9
40542;21914;40542;1;7.2
26068;26068;35131;0;4.7
31063;21418;31063;1;7.8
32403;23355;32403;1;6.4
37648;21101;37648;1;8.9
27599;22796;27599;1;7.5
17966;17966;28270;0;0.4
15478;15478;32592;0;3.8
31594;23046;31594;1;5.8
37385;20505;37385;1;9.8
30919;28843;30919;1;6.1
19792;19792;31036;0;0.1
25220;25220;32054;0;0.2
21205;21205;31342;0;1.1
16791;16791;21753;0;1.8
32788;25151;32788;1;7.8
19755;19755;28765;0;2.5
30025;22019;30025;1;5.6
19672;19672;33639;0;5
37852;28324;37852;1;6
27116;27116;35690;0;3.7
38256;19324;38256;1;6.8
34632;30114;34632;1;9.6
20591;20591;31566;0;3.1
26274;26274;29311;0;2.6
18502;18502;31800;0;2.7
19927;19927;25673;0;0.4
33118;13554;33118;1;5.1
35962;28386;35962;1;4.9
24288;24288;27768;0;3.4
25018;25018;29774;0;6.6
30036;26802;30036;1;6.6
15067;15067;28763;0;2.5
18641;18641;32483;0;0.9
37918;22024;37918;1;8.2
28497;28497;38718;0;0.7
24551;24511;24551;1;4.2
39450;23224;39450;1;8.5
34015;20361;34015;1;8.8
15762;15762;32938;0;0.1
40683;28021;40683;1;9
17451;17451;29324;0;0.5
37391;17473;37391;1;8.2
31297;22910;31297;1;6.4
31604;31467;31604;1;4.8
26457;26457;27547;0;5.1
19892;19892;26399;0;0.2
28931;28931;31834;0;4.4
35387;23413;35387;1;9.3
34009;25920;34009;1;7.9
23949;23949;26218;0;1.6
19645;19645;29707;0;2.8
30924;19013;30924;1;5.8
38673;22060;38673;1;7.2
39625;23299;39625;1;3.2
30792;30792;30412;0;1.7
25068;33408;25068;1;9.6
41950;24043;41950;1;9.7
22935;22935;34420;0;0.8
32696;24801;32696;1;8.9
36309;30183;36309;1;8.6
36347;28157;36347;1;8.6
36336;22997;36336;1;7.5
34920;21770;34920;1;7.4
21888;21888;30825;0;2.7
38887;19870;38887;1;9
29116;26951;29116;1;8.5
33067;19700;33067;1;7.3
29168;29168;25976;0;3.1
32849;21772;32849;1;7.5
24567;28203;24567;1;8.3
16010;16010;28367;0;0
37123;22470;37123;1;6.6
23979;23979;28762;0;2.7
16935;16935;29384;0;1.3
37245;28083;37245;1;8.4
34439;21480;34439;1;7.8
20833;20833;22662;0;4.4
22128;22128;28676;0;2.3
37225;25871;37225;1;5.1
20482;20482;27691;0;1.6
37360;23233;37360;1;7
21000;21000;34344;0;2.1
20835;20835;30198;0;4.7
32799;26982;32799;1;7.9
24640;24640;26260;0;2.4
30095;32019;30095;1;9.8
20759;20759;26292;0;1.4
32303;25502;32303;1;10
27253;27253;29815;0;0.1
22386;22386;31686;0;5
31292;14674;31292;1;4.3
20254;20254;28754;0;0.4
32270;22836;32270;1;6.9
31162;21346;31162;1;7.2
23384;23384;25004;0;2.8
35155;34835;35155;1;10
34207;25869;34207;1;7.1
37354;23156;37354;1;9.2
27960;21834;27960;1;7.8
32236;22164;32236;1;6.2
40464;20255;40464;1;6.6
19433;19433;29436;0;5.9
15324;15324;34541;0;0.1
28871;28871;30516;0;6.4
38461;29293;38461;1;4.2
35266;26095;35266;1;5.4
36177;18273;36177;1;6
28434;24050;28434;1;7
25532;25532;31549;0;5.4
26704;26704;29616;0;4.5
40719;22741;40719;1;7.4
12730;12730;32228;0;2.5
20363;20363;26016;0;4.3
23129;23129;25962;0;2.2
38991;22972;38991;1;7.3
17942;17942;28031;0;3.2
22677;22677;29409;0;2.2
22009;22009;29096;0;2.5
39768;24019;39768;1;7.5
22397;22397;30468;0;2.7
30243;26441;30243;1;4.9
31301;31773;31301;1;6.9
22238;22238;27620;0;4.2
35534;23675;35534;1;8.7
28761;30611;28761;1;9.9
15858;15858;31322;0;2.4
15095;15095;27595;0;2.5
24370;24370;27677;0;2.4
41317;20062;41317;1;9.9
16052;16052;37913;0;0.3
36060;22089;36060;1;6.9
34792;17119;34792;1;3.8
37882;22166;37882;1;5.8
17608;17608;32204;0;3.7
39079;22004;39079;1;6.9
21841;21841;25669;0;2.6
16298;16298;23904;0;0.8
24960;24960;28950;0;3.1
35226;18436;35226;1;9.7
40013;23696;40013;1;9.9
34872;29183;34872;1;9.9
39124;22779;39124;1;6.9
27768;27768;29712;0;4.5
14478;14478;30007;0;2.1
21965;21965;28441;0;1.7
43500;19118;43500;1;4.5
24342;24342;29594;0;1.3
30078;18351;30078;1;8.4
29611;29611;30973;0;2.5
23215;23215;25902;0;2.1
22329;22329;25390;0;2.5
31428;31428;27672;0;0.7
21961;22161;21961;1;6.3
35945;26421;35945;1;5.7
17005;17005;34327;0;3.4
18901;18901;31959;0;1.7
15138;15138;32944;0;0
28309;16560;28309;1;7.1
15773;15773;33065;0;1.5
35813;27829;35813;1;9.1
22936;22936;32670;0;3.4
28248;21679;28248;1;6.4
38064;14253;38064;1;8.2
19094;19094;29333;0;2.3
31575;31575;35410;0;2.5
19059;19059;30642;0;4
21187;21187;32494;0;1.3
22096;22096;29949;0;2.1
37302;21612;37302;1;9
28871;22107;28871;1;5.9
27936;32121;27936;1;8.3
21070;21070;23733;0;2.9
13937;13937;26852;0;0.8
33772;22787;33772;1;9.7
23413;23413;34287;0;5.6
21898;21898;32466;0;3
20586;20586;31079;0;0.2
25898;25898;35820;0;1.4
38677;19989;38677;1;8.1
36484;26803;36484;1;9.5
22566;22566;35418;0;0.2
23998;23998;27168;0;3.9
22425;22425;29650;0;2.2
19710;19710;33385;0;0.2
37591;17700;37591;1;7.7
22333;22333;27914;0;1.2
18623;18623;38495;0;1.3
20935;20935;32128;0;4.3
47461;22364;47461;1;6.7
32281;24267;32281;1;8.5
36309;23968;36309;1;7.7
35810;22164;35810;1;4.1
23943;23943;23881;0;2.4
39029;14674;39029;1;7.1
29334;22598;29334;1;6.2
23059;23059;27874;0;4
41571;24396;41571;1;7.4
36330;27113;36330;1;9.4
22967;22967;27946;0;2.9
20874;20874;27150;0;0.4
25907;18383;25907;1;5.9
29168;29168;22541;0;1.7
14563;14563;39230;0;1.2
27158;27158;33343;0;4.2
28414;23952;28414;1;6.3
28567;33253;28567;1;7.8
20998;20998;28495;0;1.8
21838;21838;31514;0;2.4
31499;25230;31499;1;5.4
14795;14795;25732;0;0.2
34262;26855;34262;1;3.6
29910;29910;31956;0;2.3
24128;24128;35719;0;1.9
32554;29610;32554;1;9.3
33005;22441;33005;1;9.6
26324;26324;30475;0;4.4
29173;29488;29173;1;5.8
33855;28225;33855;1;7.6
36097;27055;36097;1;9.3
24134;24134;29191;0;1.1
43111;27752;43111;1;4.3
34870;23819;34870;1;7.8
19494;19494;29072;0;2
13454;13454;32058;0;2
16359;16359;35025;0;3.3
36049;24185;36049;1;9.5
18388;18388;29932;0;5.3
26045;26045;31652;0;5
32685;21118;32685;1;9.9
21920;21920;31709;0;3.6
17547;17547;25221;0;3.9
31745;21916;31745;1;9.7
37924;33374;37924;1;8.8
34697;23839;34697;1;9.9
21569;21569;29332;0;3.4
17784;17784;27869;0;4.6
33778;27279;33778;1;8.4
23344;30428;23344;1;8.7
21376;21376;32070;0;1.7
23871;23871;28625;0;2.6
32340;21255;32340;1;7.8
30385;26951;30385;1;4.4
35570;19125;35570;1;5.3
20313;20313;24195;0;0.8
21434;21434;26649;0;1.7
31544;34259;31544;1;7.1
37391;20315;37391;1;8.4
31998;23304;31998;1;6.4
27613;27613;28975;0;4.1
23974;23974;24702;0;4
21657;21657;29058;0;1.9
11924;11924;35577;0;0.5
22465;22465;32105;0;0.7
18161;18161;32770;0;3.7
39495;37430;39495;1;9.8
34640;19306;34640;1;7.7
35222;26493;35222;1;9.4
17522;17522;25647;0;2
31462;21835;31462;1;4.9
31030;26483;31030;1;9.6
27761;24772;27761;1;9.6
20953;20953;24076;0;1.8
39378;26087;39378;1;6.3
38005;29419;38005;1;9.6
22048;22048;25538;0;1.5
24381;24381;31623;0;4.3
31685;22856;31685;1;6.9
33668;22849;33668;1;8.2
27151;23128;27151;1;3.7
36403;28071;36403;1;9.1
37486;17359;37486;1;8.2
26963;26963;24815;0;3.7
19757;19757;37287;0;3.6
27358;27358;33503;0;4.1
34147;27436;34147;1;8.8
31402;22907;31402;1;6.1
30843;23160;30843;1;8.2
32490;22927;32490;1;8
25076;25076;25282;0;4
15703;15703;34307;0;2.8
36355;25485;36355;1;7.5
19407;19407;20484;0;2.6
23395;23395;30742;0;0.3
27193;21420;27193;1;8.2
23584;23584;23482;0;2.6
30572;11006;30572;1;7.5
26307;20596;26307;1;7
39738;27423;39738;1;9.8
19582;19582;29560;0;2
32923;27181;32923;1;8
25846;25846;27411;0;0.1
35341;19205;35341;1;6.6
18567;18567;27508;0;3.8
14106;14106;25417;0;1.3
32817;21946;32817;1;3.9
30228;33631;30228;1;5.4
19781;19781;39025;0;2.7
37848;19865;37848;1;7.4
16946;16946;27154;0;0.4
24962;24962;27477;0;0.9
37201;21407;37201;1;6.7
16932;16932;24954;0;0.7
37629;26650;37629;1;8.6
40466;23203;40466;1;5.1
29636;20921;29636;1;6.7
34116;26773;34116;1;8.5
33836;18214;33836;1;7.4
33353;26227;33353;1;9.5
32896;24258;32896;1;8.8
39169;30272;39169;1;8.7
38755;22039;38755;1;5.8
38545;15349;38545;1;8.8
32510;22101;32510;1;8.1
37620;19078;37620;1;7.4
40792;33964;40792;1;4.9
22746;22746;35989;0;5
21081;21081;35758;0;0.8
24684;24684;28283;0;6.1
24788;24788;28653;0;4.4
22969;22969;29189;0;2.9
25166;25166;31517;0;4.5
30932;19238;30932;1;5
28772;28819;28772;1;9.9
30773;26882;30773;1;8.7
23940;23940;29745;0;2.5
36240;25320;36240;1;3.7
38111;22782;38111;1;7.4
22181;22181;33855;0;2.5
19082;19082;26680;0;3.9
31156;31156;26776;0;1.8
23456;23456;29721;0;2.4
28805;25498;28805;1;8.2
29531;29531;19099;0;4.2
37567;26332;37567;1;7
30505;29861;30505;1;9.1
31605;21216;31605;1;7.1
35970;21208;35970;1;5.1
31192;30148;31192;1;8.6
23756;23756;28190;0;1.3
19272;19272;33731;0;3.9
32857;22364;32857;1;8
34767;26450;34767;1;5.8
29058;23805;29058;1;6.2
29106;27518;29106;1;4
31048;23297;31048;1;6.3
32477;22401;32477;1;9.4
41823;24799;41823;1;6
34745;28568;34745;1;9.8
18739;18739;29102;0;6.3
29488;25290;29488;1;9.3
15912;15912;32218;0;3.8
37325;17336;37325;1;7.7
34236;22091;34236;1;7
33664;27670;33664;1;9.2
24011;24011;30081;0;1.2
28686;30416;28686;1;8.7
32300;21405;32300;1;9
22236;22236;32094;0;4.1
17167;17167;28485;0;3.3
41548;29041;41548;1;9.5
28651;20826;28651;1;5.5
19335;19335;36167;0;4.5
35118;25484;35118;1;9.1
19860;19860;25982;0;5.5
19797;19797;37079;0;1.4
35466;24397;35466;1;9.5
22554;22554;24662;0;5.2
36559;28282;36559;1;9
42377;24977;42377;1;7.2
20147;20147;23444;0;3.4
36926;21659;36926;1;7.2
36164;19840;36164;1;8.6
22381;22381;33868;0;3.6
24475;24475;28902;0;3
20928;20928;34735;0;1.5
27043;27043;34432;0;2.5
29944;28728;29944;1;7.3
22457;22457;34478;0;2
20769;20769;34372;0;1.8
41915;25670;41915;1;4.5
37153;29612;37153;1;5
18476;18476;32099;0;2.7
35006;21766;35006;1;5.9
29862;20798;29862;1;9.8
39119;26728;39119;1;5.8
21210;21210;33673;0;0.2
35069;25326;35069;1;5.7
20252;20252;21992;0;3.1
27760;26755;27760;1;6.1
16812;16812;31963;0;1.4
31090;29289;31090;1;5.9
29832;21460;29832;1;5.3
29488;20996;29488;1;7.3
16143;16143;29195;0;1.2
20567;20567;24238;0;0.8
17743;17743;24630;0;2.7
35330;21795;35330;1;7.2
17880;17880;24343;0;3.9
40761;27116;40761;1;9.1
24369;24369;24554;0;4.1
20773;20773;31604;0;3.2
38126;25658;38126;1;7.4
24475;24475;33991;0;4.2
36569;26639;36569;1;7.4
17362;17362;19423;0;0.2
26184;26184;29314;0;0.8
28060;28060;33437;0;0.3
35451;22369;35451;1;7.6
37900;22700;37900;1;9.2
13910;13910;37661;0;4.2
38432;17493;38432;1;7
22110;22110;23813;0;0.5
33499;23397;33499;1;7.4
26726;23625;26726;1;6.6
33797;23676;33797;1;8.2
17501;17501;39595;0;1.6
25128;25128;29073;0;4
24651;24651;24382;0;1.6
39843;29541;39843;1;9.2
28336;21153;28336;1;8.1
29261;26508;29261;1;8.6
27393;27393;30498;0;4.8
19518;19518;29332;0;2.9
25793;25793;32093;0;1.9
30108;27165;30108;1;6.2
28089;28089;27674;0;0.3
28594;25825;28594;1;6.9
29228;20385;29228;1;4.8
25567;25567;33079;0;0.8
18805;18805;32057;0;2.7
37940;20719;37940;1;5.4
20879;20879;30097;0;4
32903;22302;32903;1;6.6
36272;23704;36272;1;7.2
20957;20957;33851;0;2
23870;23870;30363;0;6.4
31011;25350;31011;1;6.7
35373;22312;35373;1;8
20970;20970;24423;0;3.6
24294;24294;26797;0;2.4
31374;21408;31374;1;7.1
19408;19408;31452;0;0.1
22190;22190;24913;0;2.1
25535;25535;22123;0;1.5
17261;17261;34670;0;3.1
20098;20098;22377;0;0.5
19788;19788;27477;0;1.6
38280;25603;38280;1;8
20136;20136;37679;0;5.5
33125;21886;33125;1;8.9
25636;25636;30282;0;0.5
35127;21337;35127;1;9.5
37773;24652;37773;1;5.7
23382;23382;26310;0;2.5
23779;23779;26979;0;2.5
24516;24516;35892;0;4.5
22257;22257;35801;0;2.4
37974;26503;37974;1;7.8
24566;24566;26359;0;1.5
39644;20421;39644;1;8.1
35679;26326;35679;1;6.3
33230;25958;33230;1;7.3
30310;24227;30310;1;8.4
35409;27423;35409;1;9.5
22065;22065;28899;0;3.8
26245;26245;31376;0;2.6
23412;23412;24162;0;1.6
16755;16755;29122;0;1
32276;36914;32276;1;9
33611;30086;33611;1;8.5
30176;30176;28343;0;0.9
31043;25498;31043;1;5.8
25918;25918;26343;0;4.9
26286;26286;30925;0;4.9
19993;19993;24024;0;4.2
25305;25305;27076;0;3.3
27043;27970;27043;1;7.6
33476;24747;33476;1;5.8
30884;18198;30884;1;4.8
23114;23114;31732;0;3.3
33821;21045;33821;1;8.2
21341;21341;28727;0;1.5
37530;24952;37530;1;9.1
26313;25882;26313;1;4.6
33384;25452;33384;1;7.3
24252;24252;31946;0;3.8
20561;20561;26653;0;2.2
37482;26812;37482;1;4.7
33570;26300;33570;1;8.2
21579;21579;36173;0;3.7
36913;24155;36913;1;4.5
24002;24002;25848;0;2.5
30061;26985;30061;1;4.8
21673;21673;28197;0;4.5
18235;18235;30094;0;5.1
22896;22896;22100;0;3.2
40399;19916;40399;1;8.4
21925;21925;31147;0;4.2
30368;20423;30368;1;9.9
29378;23511;29378;1;6.4
36077;28653;36077;1;7.2
40778;18284;40778;1;6.1
21774;21774;22947;0;3.3
30332;27808;30332;1;7.6
19902;19902;38583;0;5.5
24679;24679;30810;0;3.5
30690;23924;30690;1;6.1
34617;18329;34617;1;5.5
39994;25272;39994;1;9
15986;15986;30246;0;2.2
23160;23160;36443;0;3.4
23863;23863;29899;0;4.4
33008;28440;33008;1;6.5
17142;17142;37950;0;2.2
19812;19812;28638;0;2.9
42137;25364;42137;1;7
24657;12725;24657;1;4.4
31252;31252;24892;0;2.7
26528;26862;26528;1;6.9
33936;22002;33936;1;9.6
20372;20372;25707;0;0.3
16832;16832;30483;0;2.8
46347;31126;46347;1;8.3
33918;22767;33918;1;5.4
35701;24725;35701;1;4.2
20122;20122;28335;0;1.7
21882;21882;25740;0;3.5
40261;27267;40261;1;7.6
22448;22448;29945;0;0.9
40003;21067;40003;1;6.9
20772;20772;34408;0;5.4
35920;25331;35920;1;9.2
39015;25373;39015;1;8.2
18810;18810;26518;0;1.9
34649;20144;34649;1;8.8
21934;21934;28917;0;2.6
23029;23029;27672;0;0.5
34449;25271;34449;1;7.7
26678;26678;27779;0;4.1
15555;15555;33543;0;2.3
26610;26610;34893;0;3.8
22172;22172;34149;0;4
32189;24756;32189;1;6.8
19342;19342;33698;0;1.4
33089;24480;33089;1;9
36037;23163;36037;1;5.7
21897;21897;29714;0;2.4
18946;18946;32400;0;2.7
34979;34511;34979;1;7.3
19616;19616;32810;0;3.6
20172;20172;35137;0;1.4
24757;24757;32160;0;4.8
19315;19315;27337;0;2.1
25043;25043;27080;0;4.3
35778;21740;35778;1;9.3
20953;20953;32812;0;3.4
31645;17627;31645;1;3.8
38067;24174;38067;1;7.7
21904;21904;30110;0;0.3
33471;24801;33471;1;8.1
26735;26735;30259;0;4.7
28986;19849;28986;1;6.6
29252;23668;29252;1;6
37091;20370;37091;1;8.1
15543;15543;23369;0;0.9
35709;24425;35709;1;8.1
37373;20068;37373;1;9.9
18635;18635;30949;0;0.3
27303;27303;36664;0;5.6
35616;25243;35616;1;8.5
13978;13978;29717;0;3.3
19866;19866;28734;0;4.5
27905;27905;29139;0;1.4
35884;33867;35884;1;6.9
22464;22464;31775;0;1.9
24201;24201;30020;0;2.5
38520;27890;38520;1;8.1
28321;26337;28321;1;8.4
22997;22997;29940;0;3.5
32356;28455;32356;1;5
34553;21029;34553;1;9.5
30058;30058;38917;0;4.1
16868;16868;32245;0;1
21622;21622;27034;0;0.3
24626;24626;30900;0;4.4
16743;16743;28228;0;5.2
21697;21697;27729;0;0.5
37198;25181;37198;1;7.8
18621;18621;32855;0;3.7
35322;20025;35322;1;9.9
30774;23584;30774;1;9.1
32130;24553;32130;1;9.3
24515;24515;40506;0;4
35581;24768;35581;1;8.8
35045;26038;35045;1;8.1
29683;21201;29683;1;5
35713;28402;35713;1;8.3
22233;22233;21687;0;1.2
35810;25305;35810;1;6.9
27341;27341;24792;0;5.3
18380;18380;22102;0;3.5
17458;17458;31540;0;1.5
25513;25513;35317;0;6.5
18476;18476;33698;0;5
33803;26276;33803;1;8.5
33267;21081;33267;1;6.6
22662;22662;21442;0;3.9
33545;26611;33545;1;8.6
18399;18399;30677;0;5.9
24241;24241;27506;0;6.1
23344;23344;34956;0;0.6
28349;24192;28349;1;7.4
27591;25662;27591;1;5.5
17274;17274;27553;0;4
24240;24240;30255;0;5.1
35971;20331;35971;1;6.4
36232;29461;36232;1;9.5
19908;19908;33032;0;1
40784;26493;40784;1;4.7
20678;20678;21854;0;0.4
37414;27355;37414;1;8.5
19099;19099;25503;0;0.5
36514;25252;36514;1;6.5
19268;19268;31513;0;2.8
34138;28424;34138;1;9.2
34185;23382;34185;1;7
34145;23924;34145;1;6.1
35375;24556;35375;1;8.1
21847;21847;26424;0;1.8
30139;27007;30139;1;8.7
21142;21142;30309;0;3
36399;30177;36399;1;7.8
25658;25658;35181;0;2.7
22004;22004;28867;0;4
38725;17802;38725;1;9.4
32900;24728;32900;1;10
22524;22524;24751;0;2.3
26090;26090;28262;0;1.4
21287;21287;32025;0;0.7
39522;25041;39522;1;7.3
21783;21783;32328;0;2.9
33850;26610;33850;1;7.2
23429;23429;33250;0;0.2
24567;24567;35047;0;1.7
37778;23724;37778;1;7
37705;32903;37705;1;7.4
36839;23416;36839;1;9.5
29265;27089;29265;1;7.2
35886;30238;35886;1;8.8
28000;28000;35320;0;2.9
37454;25732;37454;1;9.7
28936;28936;28646;0;1
24345;24345;36044;0;3.2
21784;21784;26319;0;1.4
37956;22418;37956;1;7.5
33533;16384;33533;1;4.7
16207;16207;35666;0;1
31645;31572;31645;1;8.4
21194;21194;27771;0;3.5
16130;16130;22479;0;1.8
43293;23530;43293;1;4.5
14019;14019;35736;0;4.4
22546;22546;25432;0;1.7
36130;23028;36130;1;7.9
34555;15074;34555;1;6.6
32440;19824;32440;1;8.1
20091;20091;35155;0;4.6
37690;24385;37690;1;6.2
24369;24369;26656;0;3.8
39320;26481;39320;1;8.9
38883;25334;38883;1;6.2
33259;30260;33259;1;9.6
35321;21232;35321;1;6
30012;30012;32952;0;5.4
16170;16170;35874;0;5.7
37861;21459;37861;1;9.3
28781;28781;31609;0;1.4
21563;21563;29777;0;4.4
26005;26005;27131;0;5.4
21520;21520;24829;0;5.4
15152;15152;34800;0;1.1
19356;19356;29627;0;5
38882;20690;38882;1;6.7
27167;28368;27167;1;4.3
25831;25831;32181;0;0.1
26107;26107;33249;0;5.5
30736;28951;30736;1;10
19392;19392;26828;0;0.3
37085;30056;37085;1;6
21027;21027;38848;0;1.7
21995;21995;27225;0;0.6
24682;24682;26963;0;3.7
35290;19812;35290;1;5
24532;24532;27892;0;0.1
19438;19438;24283;0;0.1
30650;20600;30650;1;4.5
34362;18908;34362;1;6.2
37675;28365;37675;1;9.7
25768;25768;35858;0;0.1
38415;19963;38415;1;6.5
13711;13711;33860;0;3.4
20623;20623;32997;0;4.1
22046;22046;35040;0;4.5
39370;28444;39370;1;8.1
21996;21996;30103;0;3.5
31149;32546;31149;1;8.5
16369;16369;30072;0;2
39105;17861;39105;1;7.8
34544;21257;34544;1;7.5
25272;25272;30295;0;0.3
34671;26479;34671;1;7.9
18347;18347;33577;0;1.2
18200;18200;35847;0;0.5
28681;24094;28681;1;5
19994;19994;35996;0;4.6
40455;28050;40455;1;6.6
22437;22437;26357;0;1.2
18366;18366;28960;0;1.6
22835;22835;25535;0;2.3
31633;27343;31633;1;9.1
35904;22206;35904;1;8.1
33296;22815;33296;1;4.9
19075;19075;24513;0;0.5
28282;26134;28282;1;4.6
31003;27065;31003;1;7.3
25636;20811;25636;1;7.7
15987;15987;30595;0;2.6
33654;23926;33654;1;7.8
22328;22328;26078;0;5.3
30074;27234;30074;1;8.1
35588;26493;35588;1;9.2
21018;21018;27467;0;0.9
20035;20035;26949;0;5.5
14000;14000;29219;0;0.3
22086;22086;30401;0;2.2
20126;20126;27709;0;3.7
29723;24313;29723;1;8.2
30647;18663;30647;1;6.2
20076;20076;27652;0;2.6
36303;17241;36303;1;7.4
42352;25901;42352;1;9.2
29282;18140;29282;1;7
26275;25742;26275;1;8.8
30814;17642;30814;1;6.7
30688;18019;30688;1;6.7
32445;21955;32445;1;5.9
31808;25180;31808;1;6.1
34916;21125;34916;1;8.4
22908;22908;18274;0;3.9
36579;19947;36579;1;7.9
19981;19981;30774;0;0.4
34325;19221;34325;1;6.3
35844;24055;35844;1;9
26426;26426;26694;0;3
36551;25794;36551;1;5.3
44405;23939;44405;1;7.2
19979;19979;27379;0;2.2
17104;17104;23728;0;2.9
24020;24020;25714;0;3.1
41099;18466;41099;1;4.6
16844;16844;25573;0;1.6
40421;25847;40421;1;9.7
35070;22217;35070;1;5.1
25751;24168;25751;1;7.2
25804;25804;31669;0;2.1
26742;22210;26742;1;8.8
21367;21367;38073;0;0
23891;23891;25099;0;5.5
39224;27632;39224;1;4.3
14760;14760;27366;0;2.8
18526;18526;35329;0;0.4
34279;24462;34279;1;8.5
22251;22251;29158;0;4.1
33524;23581;33524;1;6.8
21607;21607;31492;0;1.8
24608;24608;28357;0;2.6
33710;26291;33710;1;7.3
36973;12033;36973;1;5.9
17814;17814;31910;0;5
34679;26017;34679;1;8.6
30184;19843;30184;1;9.2
30902;20469;30902;1;6.6
26493;26493;25921;0;4.5
30445;20785;30445;1;7.1
28966;28966;34891;0;0.4
33785;20849;33785;1;8.6
37619;14778;37619;1;5
24513;24513;36748;0;0.9
